Relation	Sentence	NER1	NER2
original_language_of_film_or_TV_show	La Femme <e1>Nikita</e1> (, literally "The Woman Nikita"; called Nikita in Canada) is an action-drama television series based on the <e2>French</e2> film "Nikita" by Luc Besson.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	The film based on remake <e2>French</e2> film "<e1>36 Quai des Orfèvres</e1>"	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Marguerite de la nuit</e1> (US title: "Marguerite of the Night") is a 1955 <e2>French</e2> language motion picture fantasy drama directed by Claude Autant-Lara, and written by Ghislaine Autant-Lara (screenplay & dialogue) and Gabriel Arout (adaptation), based on novel by Pierre Dumarchais.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Boule et Bill</e1> is a televised <e2>French</e2>-language cartoon series produced in Canada (as a Canada-France co-production) in 2004.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Port Djema</e1> is a 1997 <e2>French</e2> drama film directed by Eric Heumann.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	The 2005 <e2>French</e2> film "<e1>La Moustache</e1>" was partially filmed in Ko Lau Wan.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Robinson Sucroe</e1> (also known as Robinson Sucroë in <e2>French</e2>) is a French-Canadian animated series.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>The Man Who Laughs</e1> () is a 2012 <e2>French</e2> drama film based on the 1869 eponymous novel by Victor Hugo.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Martin Roumagnac</e1> (also known as The Room Upstairs) is a 1946 <e2>French</e2> crime film directed by Georges Lacombe.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>5150 Elm's Way</e1> () is a 2009 <e2>French</e2>-language Canadian psychological thriller drama film directed by	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	The <e2>French</e2> film "<e1>Gervaise</e1>" (1956), directed by René Clément, is an adaptation of the novel.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	The Black Tulip (<e2>French</e2>: <e1>La Tulipe noire</e1>) is a French-Italian-Spanish film which reused some names in the novel of the same title by Alexandre Dumas but its story does not follow the novel.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	The 1967 British-<e2>French</e2> film <e1>Two Weeks in September</e1> ( "À cœur joie") was partly filmed in the area.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	He participated in the second edition of <e2>French</e2> TV reality show <e1>Star Academy</e1>.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Camille Claudel</e1> is a 1988 <e2>French</e2> film about the life of the 19th century sculptor Camille Claudel.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Duel</e1> is an ITV game show based on a format by Francophone production company <e2>French</e2> TV, hosted by Nick Hancock, broadcast on Saturday evenings.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Une fille et des fusils</e1> is a <e2>French</e2> film, directed by Claude Lelouch, released in 1964.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Those Who Love Me Can Take the Train</e1> () is a 1998 <e2>French</e2> drama film directed by Patrice Chéreau and	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	France won the bronze medal in the 1992 Summer Olympics, giving birth to their first nickname: "les Bronzés" (meaning tanned in <e2>French</e2>, a reference both to bronze and to cult French film <e1>Les Bronzés</e1>).	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>My Father the Hero</e1> (original <e2>French</e2> title: "Mon père, ce héros") is a 1991 French film directed by Gérard Lauzier.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>La Reine Margot</e1> is a 1994 <e2>French</e2> period film directed by Patrice Chéreau, and written by himself along with Danièle Thompson, based on the 1845 historical novel "La Reine Margot" by Alexandre Dumas.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Thursday We Shall Sing Like Sunday</e1> () is a 1967 Belgian-<e2>French</e2> comedy film directed by Luc de Heusch.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	Although it is compared to successful film "Ocho apellidos vascos", creators César Benítez and Aitor Gabilondo claim they had on their minds the concept of the show long before the movie, and that it has more in common with <e2>French</e2> film "<e1>Bienvenue chez les Ch'tis</e1>".	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Les Soeurs Soleil</e1> is a 1997 <e2>French</e2> comedy film directed by Jeannot Szwarc, starring and co-written by Marie-Anne Chazel.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Oggy and the Cockroaches</e1>: The Movie (also known as Oggy et les Cafards: Le Film in <e2>French</e2>) is a 2013 French animated slapstick anthology comedy movie directed and written by Olivier Jean-Marie, that premiered in France on August 7, 2013.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	The Grand Seduction is based on the 2003 film "<e1>Seducing Doctor Lewis</e1>" (original <e2>French</e2> title "La grande séduction").	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Murmur of the Heart</e1> () is a 1971 <e2>French</e2> film by French director Louis Malle and starring Lea Massari, Benoît Ferreux and Daniel Gélin.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>À toi de faire... mignonne</e1> (), released in the US as Your Turn, Darling, is a <e2>French</e2>-Italian film based on the novels of Peter Cheyney.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>La Tour Montparnasse Infernale</e1> is a 2001 <e2>French</e2> comedy film directed by Charles Nemes and written by Kader Aoun, Ramzy Bedia, Éric Judor and Xavier Matthieu.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	Mimie Mathy (8 July 1957) is a <e2>French</e2> actress, comedian and singer who is best known for her starring role in the long-running "<e1>Josephine, Guardian Angel</e1>" television series.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	Aimée reprises the title role from Demy's 1960 <e2>French</e2>-language film "<e1>Lola</e1>".	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>The House on the Dune</e1> (<e2>French</e2>: La maison dans la dune) is a 1934 French drama film directed by Pierre Billon and starring Pierre Richard-Willm, Madeleine Ozeray and Thomy Bourdelle.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Nelly and Mr. Arnaud</e1> () is a 1995 <e2>French</e2> film directed by Claude Sautet and starring Michel Serrault, Emmanuelle Béart and Jean-Hugues Anglade.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	It references the classic 1956 <e2>French</e2> short "<e1>The Red Balloon</e1>" directed by Albert Lamorisse.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	The characters of the series have been adapted for film in the <e2>French</e2> releases "<e1>L'Élève Ducobu</e1>" (2011), "Les Vacances de Ducobu" (2012) and "Ducobu 3" (2020).	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	Lloyd's Register from the album "The Sea and the Bells" made it to the <e2>French</e2> movie "<e1>Une liaison pornographique</e1>".	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	He participated on TV show "Danse avec les Stars" (<e2>French</e2> version of "<e1>Dancing</e1> with the Stars" (itself, an American version of the British original BBC series Strictly Come Dancing) ), which he won in December 2012.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	L'Ecuyer's other feature film credits include "Saint Jude" (2000- TIFF plus multiple international festivals), "Confessions of a Rabid Dog (TIFF and HOTDOCS + Multiple International Festivals)" his <e2>French</e2>-language feature "Le Gout Des Jeunes Filles", ("<e1>On the Verge of a Fever</e1>)" (2006 - TIFF plus multiple international festivals).	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Royal Affairs in Versailles</e1> (<e2>French</e2> title: Si Versailles m'était conté) is a 1954 French-Italian historical drama directed by Sacha Guitry.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Top Floor, Left Wing</e1> ("Dernier étage, gauche, gauche") is a 2010 <e2>French</e2> comedy film.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Boum sur Paris</e1>, is a <e2>French</e2> comedy film from 1953, directed by Maurice de Canonge.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Our Earthmen Friends</e1> () is a <e2>French</e2> film released theatrically in April 2007 and produced by Claude Lelouch.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Le Bossu</e1> is a <e2>French</e2>-Italian swashbuckler film starring Jean Marais and directed by André Hunebelle.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Circle of Love</e1> (Original <e2>French</e2> title: La ronde) is a 1964 French drama film directed by Roger Vadim and based on Arthur Schnitzler's 1897 play "Reigen".	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	The film is based on the novel "<e1>Koenigsmark</e1>" by Pierre Benoît and produced in separate <e2>French</e2> and English-language versions.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Hello Goodbye</e1> is a 2008 <e2>French</e2> language romantic-dramedy film directed by Graham Guit.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Anatomy of a Marriage: My Days with Françoise</e1> (Jean-Marc ou La vie conjugale) is a 1964 <e2>French</e2> film directed by André Cayatte telling the story of a marriage break-up told from the man's point of view.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Baxter, Vera Baxter</e1> is a 1977 <e2>French</e2> film directed by Marguerite Duras, based on her then-unpublished novel "Vera Baxter ou les Plages de l'Atlantique".	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	There have been two <e2>French</e2> film versions of "Moby Dick", both entitled "<e1>Capitaine Achab</e1>", one in 2004 starring Frédéric Bonpart and one in 2007 starring Denis Lavant.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	La Guerre des boutons or <e1>War of the Buttons</e1> is a 1962 <e2>French</e2> film directed by Yves Robert.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	Two Timid Souls () is a 1928 <e2>French</e2> silent film comedy directed by René Clair, and based on the 1860 play "<e1>Les Deux Timides</e1>" by Eugène Labiche.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Water Drops on Burning Rocks</e1> () is a 2000 <e2>French</e2> drama film directed by François Ozon.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>A Gang Story</e1> () is a 2011 <e2>French</e2> drama film directed by Olivier Marchal.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	In 2014, Khoudri received her first acting role in the <e2>French</e2> television series "<e1>Josephine, Guardian Angel</e1>".	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Le Garçu</e1> is a 1995 <e2>French</e2> drama film directed by Maurice Pialat and starring Gérard Depardieu.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	It has been adapted as film for the first time in the <e2>French</e2> productions "<e1>La Guerre des gosses</e1>" (1936) () and "La Guerre des boutons" ("War of the Buttons," 1962), the latter a black and white film directed by Yves Robert.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	In 2002, a <e2>French</e2> monster film "<e1>Brotherhood of the Wolf</e1>" became the second-highest-grossing French-language film in the United States in the last two decades.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Taxi 3</e1> is a 2002 <e2>French</e2> action comedy film directed by Gérard Krawczyk.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>The Ladies in the Green Hats</e1> (<e2>French</e2>: Ces dames aux chapeaux verts) is a 1937 French comedy drama film directed by Maurice Cloche and starring Marguerite Moreno, Alice Tissot and Micheline Cheirel.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	The same year she provided her voice for the dubbed English language version of "<e1>Baby Blood</e1>", a <e2>French</e2> horror film.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	The show used the logo and look of the 2009 <e2>French</e2> version called "<e1>Le Juste Prix</e1> ("The Right Price")".	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>La Moustache</e1> (in English, The Moustache) is a <e2>French</e2> film from 2005, directed by Emmanuel Carrère and starring Vincent Lindon, and adapted from Carrère's own novel.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Two or Three Things I Know About Her</e1> () is a 1967 <e2>French</e2> New Wave film directed by Jean-Luc Godard, one of three features he completed that year.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>The Trump Card</e1> (<e2>French</e2>: Dernier atout) is a 1942 French crime film directed by Jacques Becker and starring Mireille Balin, Raymond Rouleau and Pierre Renoir.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	In the meantime, her TV careers took a step forward as she co presented the "Disney <e1>Parade</e1>" <e2>French</e2> show with French presenter Jean-Pierre Foucault.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Kirikou and the Wild Beasts</e1> (<e2>French</e2>: "Kirikou et les Bêtes sauvages") is a 2005 French animated feature film.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	It was released in 1980 as part of the soundtrack to the popular 1980 <e2>French</e2> film "<e1>La Boum</e1>", which starred French actress Sophie Marceau (who later starred in popular films such as Academy Award-winning "Braveheart" and James Bond franchise "The World Is Not Enough").	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	This confusion is also mentioned in the <e2>French</e2> movie "<e1>La Cité de la peur</e1>".	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>The Mad Adventures of Rabbi Jacob</e1> (, ) is a 1973 <e2>French</e2>-Italian comedy film directed by Gérard Oury, starring Louis de Funès and Claude Giraud.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Once Upon a Time in the Oued</e1> (or Il était une fois dans l'oued) is a 2005 <e2>French</e2> comedy film directed by Djamel Bensalah.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	He narrated and produced the <e2>French</e2> Zombie film "<e1>La Horde</e1>", directed by Yannick Dahan and Benjamin Rocher.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	The collaboration was a hit in France and led to performances on the <e2>French</e2> music television show "<e1>Taratata</e1>".	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>La dernière bourrée à Paris</e1> is a 1973 <e2>French</e2> comedy film, directed by Raoul André.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Typhon sur Nagasaki</e1> () is a <e2>French</e2> drama romance film from 1957, directed by Yves Ciampi, written by Jean-Charles Tacchella, starring Jean Marais.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>The Agony of the Eagles</e1> (<e2>French</e2>: L'agonie des aigles) is a 1952 French historical drama film directed by Jean Alden-Delos and starring Roger Pigaut, Charles Moulin and Noël Roquevert.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Colonel Chabert</e1> () is a 1943 <e2>French</e2> drama film directed by René Le Hénaff, starring Raimu, Marie Bell, Aimé Clariond and Jacques Baumer.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Docteur Françoise Gailland</e1> is a 1976 <e2>French</e2> film directed by Jean-Louis Bertuccelli, and starring Annie Girardot, Jean-Pierre Cassel, François Périer and Isabelle Huppert.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Amour, sexe et mobylette</e1> (Love, sex, and moped) is a 2008 <e2>French</e2> documentary film about romance in Burkina Faso.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Les Spécialistes</e1> () is a 1985 <e2>French</e2> action film directed by Patrice Leconte.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>Monsieur</e1> N. is a 2003 British-<e2>French</e2> film directed by Antoine de Caunes.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>La Femme de nulle part</e1> (The Woman from Nowhere) is a 1922 <e2>French</e2> film directed by Louis Delluc.	WORK_OF_ART	LANGUAGE
original_language_of_film_or_TV_show	<e1>César and Rosalie</e1> () is a 1972 <e2>French</e2> romance film starring Yves Montand and Romy Schneider, directed by Claude Sautet.	WORK_OF_ART	LANGUAGE
